nu,[1]CH4-HITRAN:X=0.1-T=296K-P=1atm-L=130cm
6046.27,0.05040399705492603
6046.27122,0.05057252046592013
6046.27244,0.050741111042389556
6046.27366,0.05090976532186967
6046.27488,0.05107848391437263
6046.2761,0.0512472715621086
6046.27732,0.05141613715876281
6046.27854,0.05158509372816766
6046.27976,0.05175415836289606
6046.28098,0.051923352123994265
6046.2822,0.052092699903702806
6046.28342,0.05226223025363053
6046.28464,0.05243197518137177
6046.28586,0.052601969919022065
6046.28708,0.05277225266741411
6046.2883,0.052942864320188444
6046.28952,0.053113848171984245
6046.29074,0.05328524961513634
6046.29196,0.05345711582924309
6046.29318,0.05362949546788742
6046.2944,0.05380243834659742
6046.29562,0.05397599513589953
6046.29684,0.05415021706298269
6046.29806,0.05432515562514495
6046.29928,0.05450086231778246
6046.3005,0.05467738837926167
6046.30172,0.054854784554571746
6046.30294,0.055033100879218685
6046.30416,0.05521238648439746
6046.30538,0.05539268942405443
6046.3066,0.05557405652408815
6046.30782,0.05575653325356523
6046.30904,0.05594016361752302
6046.31026,0.056124990070661594
6046.31148,0.056311053450979344
6046.3127,0.0564983929322256
6046.31392,0.05668704599389679
6046.31514,0.05687704840737763
6046.31636,0.05706843423676932
6046.31758,0.05726123585289748
6046.3188,0.05745548395898226
6046.32002,0.0576512076264727
6046.32124,0.05784843433958199
6046.32246,0.05804719004711366
6046.32368,0.05824749922024783
6046.3249,0.05844938491503134
6046.32612,0.05865286883841011
6046.32734,0.0588579714167351
6046.32856,0.059064711865773674
6046.32978,0.05927310826135889
6046.331,0.05948317760989923
6046.33222,0.059694935918077785
6046.33344,0.059908398261145544
6046.33466,0.06012357884931857
6046.33588,0.06034049109184808
6046.3371,0.06055914765842533
6046.33832,0.0607795605376408
6046.33954,0.06100174109228115
6046.34076,0.061225700111311065
6046.34198,0.06145144785842721
6046.3432,0.06167899411712469
6046.34442,0.06190834823225524
6046.34564,0.06213951914809094
6046.34686,0.06237251544293779
6046.34808,0.06260734536037843
6046.3493,0.06284401683723863
6046.35052,0.06308253752840091
6046.35174,0.06332291482861101
6046.35296,0.06356515589142923
6046.35418,0.06380926764551098
6046.3554,0.06405525680840675
6046.35662,0.0643031298980816
6046.35784,0.06455289324238696
6046.35906,0.06480455298670593
6046.36028,0.06505811510002514
6046.3615,0.06531358537969165
6046.36272,0.06557096945512071
6046.36394,0.06583027279074448
6046.36516,0.0660915006884829
6046.36638,0.06635465829004586
6046.3676,0.06661975057937879
6046.36882,0.06688678238556169
6046.37004,0.06715575838648602
6046.37126,0.0674266831136338
6046.37248,0.06769956095828436
6046.3737,0.06797439617946267
6046.37492,0.06825119291394327
6046.37614,0.0685299551886095
6046.37736,0.06881068693544741
6046.37858,0.0690933920094293
6046.3798,0.0693780742095301
6046.38102,0.06966473730305149
6046.38224,0.06995338505343245
6046.38346,0.07024402125163615
6046.38468,0.0705366497511881
6046.3859,0.0708312745068507
6046.38712,0.07112789961688354
6046.38834,0.07142652936876065
6046.38956,0.07172716828814443
6046.39078,0.0720298211908545
6046.392,0.07233449323749554
6046.39322,0.07264118999033281
6046.39444,0.0729499174719483
6046.39566,0.07326068222514069
6046.39688,0.07357349137348149
6046.3981,0.07388835268188296
6046.39932,0.07420527461651731
6046.40054,0.0745242664033758
6046.40176,0.07484533808475832
6046.40298,0.07516850057297904
6046.4042,0.07549376570059586
6046.40542,0.07582114626647994
6046.40664,0.07615065607711499
6046.40786,0.0764823099825434
6046.40908,0.07681612390647086
6046.4103,0.07715211487010079
6046.41152,0.0774903010093836
6046.41274,0.07783070158544066
6046.41396,0.078173336988054
6046.41518,0.0785182287321956
6046.4164,0.07886539944769366
6046.41762,0.07921487286223289
6046.41884,0.07956667377799333
6046.42006,0.07992082804231006
6046.42128,0.08027736251284512
6046.4225,0.0806363050178151
6046.42372,0.080997684311889
6046.42494,0.0813615300284218
6046.42616,0.08172787262871209
6046.42738,0.08209674334900108
6046.4286,0.08246817414593001
6046.42982,0.08284219764116486
6046.43104,0.08321884706587677
6046.43226,0.08359815620572618
6046.43348,0.08398015934696727
6046.4347,0.08436489122422369
6046.43592,0.08475238697043333
6046.43714,0.08514268206939735
6046.43836,0.08553581231129168
6046.43958,0.08593181375144004
6046.4408,0.08633072267256753
6046.44202,0.08673257555069286
6046.44324,0.08713740902474658
6046.44446,0.08754525986994248
6046.44568,0.08795616497486766
6046.4469,0.0883701613222126
6046.44812,0.08878728597300573
6046.44934,0.08920757605418603
6046.45056,0.08963106874930418
6046.45178,0.0900578012921196
6046.453,0.09048781096284608
6046.45422,0.09092113508675788
6046.45544,0.09135781103489526
6046.45666,0.09179787622655758
6046.45788,0.09224136813331933
6046.4591,0.09268832428425836
6046.46032,0.09313878227213117
6046.46154,0.09359277976021363
6046.46276,0.09405035448955205
6046.46398,0.0945115442863713
6046.4652,0.09497638706940612
6046.46642,0.09544492085694255
6046.46764,0.09591718377336661
6046.46886,0.09639321405503215
6046.47008,0.09687305005529008
6046.4713,0.09735673024852738
6046.47252,0.09784429323308698
6046.47374,0.09833577773295908
6046.47496,0.09883122259815931
6046.47618,0.09933066680371358
6046.4774,0.09983414944720785
6046.47862,0.10034170974487183
6046.47984,0.10085338702618371
6046.48106,0.10136922072702936
6046.48228,0.10188925038143716
6046.4835,0.10241351561197332
6046.48472,0.1029420561188855
6046.48594,0.10347491166812804
6046.48716,0.10401212207842278
6046.48838,0.10455372720755189
6046.4896,0.10509976693811961
6046.49082,0.10565028116303614
6046.49204,0.10620530977105133
6046.49326,0.1067648926326751
6046.49448,0.10732906958687816
6046.4957,0.10789788042901424
6046.49692,0.10847136490042675
6046.49814,0.10904956268025943
6046.49936,0.10963251338002195
6046.50058,0.11022025654147692
6046.5018,0.11081283163847348
6046.50302,0.11141027808333477
6046.50424,0.11201263523843613
6046.50546,0.11261994243361395
6046.50668,0.11323223899000576
6046.5079,0.1138495642509309
6046.50912,0.1144719576203464
6046.51034,0.11509945860937267
6046.51156,0.11573210689130596
6046.51278,0.11636994236543508
6046.514,0.117013005229875
6046.51522,0.11766133606350507
6046.51644,0.1183149759169514
6046.51766,0.11897396641240014
6046.51888,0.11963834985186181
6046.5201,0.12030816933332196
6046.52132,0.12098346887405251
6046.52254,0.12166429354014915
6046.52376,0.12235068958120746
6046.52498,0.12304270456886841
6046.5262,0.12374038753781615
6046.52742,0.12444378912767383
6046.52864,0.12515296172413712
6046.52986,0.12586795959760172
6046.53108,0.1265888390374923
6046.5323,0.12731565848049972
6046.53352,0.12804847863095023
6046.53474,0.128787362571591
6046.53596,0.1295323758632185
6046.53718,0.13028358663167527
6046.5384,0.13104106564095327
6046.53962,0.13180488635135015
6046.54084,0.13257512496185786
6046.54206,0.13335186043622813
6046.54328,0.13413517451244744
6046.5445,0.13492515169560473
6046.54572,0.13572187923446713
6046.54694,0.13652544708231157
6046.54816,0.13733594784284192
6046.54938,0.13815347670226846
6046.5506,0.1389781313488227
6046.55182,0.139810011881175
6046.55304,0.14064922070738012
6046.55426,0.1414958624360528
6046.55548,0.1423500437616066
6046.5567,0.14321187334535354
6046.55792,0.14408146169432326
6046.55914,0.14495892103959343
6046.56036,0.1458443652158581
6046.56158,0.14673790954387694
6046.5628,0.1476396707173365
6046.56402,0.14854976669550823
6046.56524,0.14946831660295573
6046.56646,0.15039544063740237
6046.56768,0.15133125998667957
6046.5689,0.1522758967555775
6046.57012,0.15322947390322597
6046.57134,0.1541921151915186
6046.57256,0.15516394514496115
6046.57378,0.1561450890222036
6046.575,0.1571356727994149
6046.57622,0.1581358231655655
6046.57744,0.1591456675296071
6046.57866,0.16016533403946567
6046.57988,0.16119495161271052
6046.5811,0.16223464997871004
6046.58232,0.1632845597320372
6046.58354,0.16434481239685123
6046.58476,0.1654155405019362
6046.58598,0.16649687766605567
6046.5872,0.1675889586931995
6046.58842,0.16869191967731598
6046.58964,0.16980589811599778
6046.59086,0.17093103303260598
6046.59208,0.17206746510620435
6046.5933,0.17321533680862922
6046.59452,0.17437479254795601
6046.59574,0.17554597881754866
6046.59696,0.17672904434979156
6046.59818,0.17792414027356296
6046.5994,0.17913142027441148
6046.60062,0.18035104075637337
6046.60184,0.1815831610042972
6046.60306,0.18282794334552027
6046.60428,0.18408555330973195
6046.6055,0.18535615978585046
6046.60672,0.18663993517476715
6046.60794,0.18793705553687398
6046.60916,0.18924770073332028
6046.61038,0.19057205456008636
6046.6116,0.19191030487402402
6046.61282,0.19326264371018168
6046.61404,0.19462926738985314
6046.61526,0.1960103766189766
6046.61648,0.19740617657665688
6046.6177,0.19881687699378403
6046.61892,0.20024269222187602
6046.62014,0.20168384129248457
6046.62136,0.20314054796762573
6046.62258,0.2046130407819009
6046.6238,0.20610155307707742
6046.62502,0.207606323030036
6046.62624,0.20912759367510156
6046.62746,0.21066561292182154
6046.62868,0.21222063356934118
6046.6299,0.21379291331852718
6046.63112,0.2153827147830071
6046.63234,0.21699030550025078
6046.63356,0.21861595794381722
6046.63478,0.22025994953776612
6046.636,0.22192256267422145
6046.63722,0.22360408473491253
6046.63844,0.22530480811748763
6046.63966,0.22702503026721166
6046.64088,0.22876505371459857
6046.6421,0.23052518611939912
6046.64332,0.23230574032123388
6046.64454,0.2341070343970771
6046.64576,0.2359293917256969
6046.64698,0.23777314105903433
6046.6482,0.23963861660047617
6046.64942,0.24152615808984784
6046.65064,0.24343611089494394
6046.65186,0.2453688261093437
6046.65308,0.24732466065622993
6046.6543,0.24930397739791763
6046.65552,0.2513071452507893
6046.65674,0.2533345393053371
6046.65796,0.2553865409510212
6046.65918,0.25746353800570343
6046.6604,0.2595659248494147
6046.66162,0.26169410256229503
6046.66284,0.26384847906658165
6046.66406,0.2660294692725655
6046.66528,0.26823749522854146
6046.6665,0.27047298627480953
6046.66772,0.2727363792018735
6046.66894,0.2750281184130895
6046.67016,0.27734865609204357
6046.67138,0.2796984523750825
6046.6726,0.28207797552945824
6046.67382,0.28448770213766444
6046.67504,0.2869281172885959
6046.67626,0.2893997147762683
6046.67748,0.2919029973068869
6046.6787,0.2944384767151199
6046.67992,0.2970066741904992
6046.68114,0.2996081205149124
6046.68236,0.3022433563121653
6046.68358,0.3049129323106245
6046.6848,0.3076174096199436
6046.68602,0.31035736002284414
6046.68724,0.31313336628288174
6046.68846,0.31594602246906145
6046.68968,0.3187959342980555
6046.6909,0.3216837194946606
6046.69212,0.3246100081710281
6046.69334,0.32757544322492704
6046.69456,0.3305806807572243
6046.69578,0.33362639050847354
6046.697,0.33671325631428695
6046.69822,0.33984197657895693
6046.69944,0.3430132647664826
6046.70066,0.3462278499079778
6046.70188,0.3494864771241386
6046.7031,0.35278990816124334
6046.70432,0.3561389219389695
6046.70554,0.3595343151081268
6046.70676,0.3629769026162779
