nu,[1]CH4-HITRAN:X=0.01-T=296K-P=1atm-L=130cm
6046.61282,0.01911981020519928
6046.61404,0.01925559476020154
6046.61526,0.019392824494108344
6046.61648,0.019531520094840136
6046.6177,0.019671702722821423
6046.61892,0.01981339401664862
6046.62014,0.019956616097691116
6046.62136,0.020101391573699792
6046.62258,0.020247743541515838
6046.6238,0.020395695588989363
6046.62502,0.02054527179622492
6046.62624,0.020696496736285507
6046.62746,0.02084939547548791
6046.62868,0.021003993573429195
6046.6299,0.021160317082881883
6046.63112,0.021318392549691964
6046.63234,0.02147824701281001
6046.63356,0.02163990800457695
6046.63478,0.021803403551375077
6046.636,0.021968762174743504
6046.63722,0.022136012893046366
6046.63844,0.022305185223765345
6046.63966,0.022476309186475776
6046.64088,0.022649415306551412
6046.6421,0.022824534619628647
6046.64332,0.023001698676848984
6046.64454,0.023180939550884908
6046.64576,0.023362289842744563
6046.64698,0.023545782689340662
6046.6482,0.023731451771801037
6046.64942,0.023919331324490065
6046.65064,0.024109456144708406
6046.65186,0.024301861603031022
6046.65308,0.024496583654242492
6046.6543,0.02469365884883165
6046.65552,0.024893124345000527
6046.65674,0.025095017921153172
6046.65796,0.02529937798882628
6046.65918,0.025506243606031487
6046.6604,0.025715654490984046
6046.66162,0.025927651036196635
6046.66284,0.026142274322927043
6046.66406,0.026359566135973258
6046.66528,0.026579568978820158
6046.6665,0.026802326089149543
6046.66772,0.027027881454734004
6046.66894,0.02725627982974729
6046.67016,0.0274875667515293
6046.67138,0.027721788557859565
6046.6726,0.027958992404798308
6046.67382,0.02819922628516581
6046.67504,0.02844253904774057
6046.67626,0.028688980417267012
6046.67748,0.028938601015367126
6046.6787,0.029191452382465566
6046.67992,0.02944758700083478
6046.68114,0.029707058318879865
6046.68236,0.029969920776779416
6046.68358,0.030236229833603544
6046.6848,0.030506041996025666
6046.68602,0.030779414848743518
6046.68724,0.03105640708671575
6046.68846,0.03133707854931063
6046.68968,0.031621490256451314
6046.6909,0.03190970444682532
6046.69212,0.03220178461820676
6046.69334,0.0324977955699134
6046.69456,0.03279780344740467
6046.69578,0.03310187578898718
6046.697,0.03341008157457566
6046.69822,0.03372249127641618
6046.69944,0.034039176911659294
6046.70066,0.03436021209662885
6046.70188,0.034685672102608554
6046.7031,0.03501563391294407
6046.70432,0.03535017628122751
6046.70554,0.03568937979032114
6046.70676,0.03603332691195978
6046.70798,0.03638210206666443
6046.7092,0.036735791683703625
6046.71042,0.03709448426084838
6046.71164,0.03745827042368032
6046.71286,0.03782724298424519
6046.71408,0.038201496998872465
6046.7153,0.03858112982503109
6046.71652,0.03896624117713825
6046.71774,0.03935693318129708
6046.71896,0.039753310429001466
6046.72018,0.04015548002991447
6046.7214,0.04056355166389542
6046.72262,0.04097763763252112
6046.72384,0.04139785291041532
6046.72506,0.0418243151967685
6046.72628,0.042257144967488676
6046.7275,0.04269646552848155
6046.72872,0.04314240307060342
6046.72994,0.0435950867268658
6046.73116,0.04405464863250046
6046.73238,0.044521223988504735
6046.7336,0.04499495112928859
6046.73482,0.04547597159503491
6046.73604,0.04596443020935841
6046.73726,0.04646047516281143
6046.73848,0.046964258102733976
6046.7397,0.04747593422988543
6046.74092,0.04799566240221839
6046.74214,0.04852360524607814
6046.74336,0.04905992927501936
6046.74458,0.04960480501633397
6046.7458,0.05015840714528899
6046.74702,0.05072091462696974
6046.74824,0.051292510865523624
6046.74946,0.0518733838605048
6046.75068,0.052463726369925405
6046.7519,0.05306373607954048
6046.75312,0.05367361577781728
6046.75434,0.05429357353598223
6046.75556,0.05492382289249261
6046.75678,0.0555645830412498
6046.758,0.056216079022863644
6046.75922,0.05687854191827774
6046.76044,0.057552209044094506
6046.76166,0.058237324148982826
6046.76288,0.05893413761060697
6046.7641,0.059642906632597914
6046.76532,0.06036389544117125
6046.76654,0.061097375481105935
6046.76776,0.06184362561090259
6046.76898,0.06260293229705977
6046.7702,0.06337558980752651
6046.77142,0.06416190040450141
6046.77264,0.06496217453687504
6046.77386,0.0657767310327012
6046.77508,0.06660589729219278
6046.7763,0.06745000948181559
6046.77752,0.06830941273011028
6046.77874,0.06918446132594006
6046.77996,0.07007551891987554
6046.78118,0.07098295872944736
6046.7824,0.0719071637489883
6046.78362,0.07284852696475995
6046.78484,0.07380745157600908
6046.78606,0.07478435122254114
6046.78728,0.07577965021932236
6046.7885,0.07679378379852585
6046.78972,0.07782719835933571
6046.79094,0.07888035172571538
6046.79216,0.07995371341222253
6046.79338,0.08104776489783351
6046.7946,0.08216299990760342
6046.79582,0.08329992470187025
6046.79704,0.0844590583725757
6046.79826,0.08564093314613923
6046.79948,0.08684609469221496
6046.8007,0.08807510243751243
6046.80192,0.0893285298837599
6046.80314,0.09060696492875596
6046.80436,0.0919110101893537
6046.80558,0.09324128332508569
6046.8068,0.0945984173610496
6046.80802,0.09598306100853703
6046.80924,0.09739587898179115
6046.81046,0.0988375523091448
6046.81168,0.10030877863668532
6046.8129,0.10181027252244236
6046.81412,0.1033427657189787
6046.81534,0.10490700744209543
6046.81656,0.10650376462322265
6046.81778,0.10813382214287293
6046.819,0.10979798304235672
6046.82022,0.11149706871074203
6046.82144,0.11323191904381467
6046.82266,0.11500339257153763
6046.82388,0.11681236655023355
6046.8251,0.11865973701541696
6046.82632,0.12054641879086508
6046.82754,0.12247334544916617
6046.82876,0.12444146921859374
6046.82998,0.12645176083074403
6046.8312,0.12850520930292159
6046.83242,0.13060282164878464
6046.83364,0.13274562251025987
6046.83486,0.13493465370318147
6046.83608,0.13717097366856418
6046.8373,0.1394556568208026
6046.83852,0.14178979278348264
6046.83974,0.14417448550281792
6046.84096,0.14661085222808778
6046.84218,0.14910002234770814
6046.8434,0.15164313606890475
6046.84462,0.15424134292820352
6046.84584,0.15689580011922363
6046.84706,0.15960767062353687
6046.84828,0.1623781211296138
6046.8495,0.16520831972417044
6046.85072,0.168099433339525
6046.85194,0.17105262493992976
6046.85316,0.17406905042921256
6046.85438,0.17714985526151816
6046.8556,0.18029617073646823
6046.85682,0.1835091099596565
6046.85804,0.1867897634491567
6046.85926,0.1901391943685486
6046.86048,0.19355843336703935
6046.8617,0.1970484730074259
6046.86292,0.20061026176310595
6046.86414,0.20424469756598726
6046.86536,0.20795262088810437
6046.86658,0.21173480734099434
6046.8678,0.21559195977848142
6046.86902,0.21952469989046727
6046.87024,0.22353355927772328
6046.87146,0.2276189700004773
6046.87268,0.23178125459688187
6046.8739,0.23602061557124493
6046.87512,0.2403371243562238
6046.87634,0.24473070975805045
6046.87756,0.24920114589930134
6046.87878,0.2537480396797245
6046.88,0.25837081778224646
6046.88122,0.2630687132584006
6046.88244,0.2678407517351767
6046.88366,0.2726857372934614
6046.88488,0.27760223807699375
6046.8861,0.28258857169983376
6046.88732,0.2876427905298938
6046.88854,0.29276266693578085
6046.88976,0.297945678594177
6046.89098,0.30318899396503574
6046.8922,0.30848945805183886
6046.89342,0.31384357857404444
6046.89464,0.3192475126884307
6046.89586,0.3246970544052446
6046.89708,0.3301876228536987
6046.8983,0.33571425155939233
6046.89952,0.34127157890344517
6046.90074,0.3468538399395112
6046.90196,0.35245485975014534
6046.90318,0.35806804852830587
6046.9044,0.3636863985728123
6046.90562,0.3693024833884023
6046.90684,0.3749084590814287
6046.90806,0.38049606824126997
6046.90928,0.38605664649484545
6046.9105,0.39158113191739635
6046.91172,0.39706007747648175
6046.91294,0.4024836666778933
6046.91416,0.4078417325716741
6046.91538,0.41312378026321817
6046.9166,0.41831901305833263
6046.91782,0.4234163623516138
6046.91904,0.4284045213442395
6046.92026,0.4332719826496675
6046.92148,0.43800707981350995
6046.9227,0.442598032736346
6046.92392,0.447032996945317
6046.92514,0.45130011661157166
6046.92636,0.4553875811560372
6046.92758,0.45928368522562796
6046.9288,0.46297689175624984
6046.93002,0.46645589776859586
6046.93124,0.46970970246855814
6046.93246,0.4727276771477743
6046.93368,0.47549963630286163
6046.9349,0.4780159093164353
6046.93612,0.4802674119715851
6046.93734,0.4822457170064576
6046.93856,0.4839431228599492
6046.93978,0.48535271971602484
6046.941,0.4864684519254797
6046.94222,0.48728517587274667
6046.94344,0.48779871236356326
6046.94466,0.4880058926388088
6046.94588,0.4879045971714706
6046.9471,0.4874937864778319
6046.94832,0.48677352327015544
6046.94954,0.4857449853948824
6046.95076,0.48441046913561464
6046.95198,0.4827733826107705
6046.9532,0.48083822915828306
6046.95442,0.47861058076961854
6046.95564,0.4760970418081489
6046.95686,0.47330520341761995
6046.95808,0.4702435891901071
6046.9593,0.4669215928148664
6046.96052,0.4633494085652852
6046.96174,0.45953795559722227
6046.96296,0.4554987971249734
6046.96418,0.4512440556089984
6046.9654,0.44678632513082295
6046.96662,0.44213858214483137
6046.96784,0.43731409578457564
6046.96906,0.4323263388639787
6046.97028,0.42718890065359594
6046.9715,0.42191540243173803
6046.97272,0.4165194167128345
6046.97394,0.41101439094479497
6046.97516,0.40541357634675773
6046.97638,0.39972996243265746
6046.9776,0.3939762176378121
6046.97882,0.3881646363389868
6046.98004,0.38230709243595995
6046.98126,0.37641499954728497
6046.98248,0.3704992777668817
6046.9837,0.3645703268329455
6046.98492,0.3586380054775998
6046.98614,0.35271161665545947
6046.98736,0.34679989829206237
6046.98858,0.34091101914874256
6046.9898,0.3350525793685532
6046.99102,0.3292316152474126
6046.99224,0.3234546077648961
6046.99346,0.31772749440866876
6046.99468,0.312055683834494
6046.9959,0.3064440729184841
6046.99712,0.3008970657787693
6046.99834,0.295418594368659
6046.99956,0.290012140271551
6047.00078,0.28468075735832404
6047.002,0.2794270949996292
6047.00322,0.27425342155775795
6047.00444,0.26916164791468383
6047.00566,0.26415335082405644
6047.00688,0.25922979590483625
6047.0081,0.25439196012247384
6047.00932,0.24964055362993226
6047.01054,0.24497604086513652
6047.01176,0.24039866082360267
6047.01298,0.23590844644490205
6047.0142,0.2315052430694239
6047.01542,0.2271887259375439
6047.01664,0.2229584167169148
6047.01786,0.21881369905534992
6047.01908,0.21475383316668273
6047.0203,0.21077796946531616
6047.02152,0.20688516127200549
6047.02274,0.2030743766189009
6047.02396,0.19934450918618432
6047.02518,0.19569438840588577
6047.0264,0.19212278877080052
6047.02762,0.18862843838796955
6047.02884,0.18521002681705065
6047.03006,0.18186621223419414
6047.03128,0.17859562796185166
6047.0325,0.17539688840436846
6047.03372,0.1722685944282897
6047.03494,0.16920933822518167
6047.03616,0.1662177076934057
6047.03738,0.1632922903737764
6047.0386,0.16043167697247115
6047.03982,0.15763446450286217
6047.04104,0.15489925907627353
6047.04226,0.15222467836992523
6047.04348,0.14960935379867094
6047.0447,0.14705193241543488
6047.04592,0.14455107856363744
6047.04714,0.1421054753033293
6047.04836,0.13971382563123783
6047.04958,0.13737485351346612
6047.0508,0.13508730474822353
6047.05202,0.1328499476746499
6047.05324,0.13066157374255002
6047.05446,0.12852099795671004
6047.05568,0.12642705920836175
6047.0569,0.12437862050533624
6047.05812,0.12237456911151409
6047.05934,0.12041381660526988
6047.06056,0.11849529886579387
6047.06178,0.11661797599540882
6047.063,0.11478083218529243
6047.06422,0.11298287553135243
6047.06544,0.11122313780641102
6047.06666,0.10950067419428666
6047.06788,0.1078145629908565
6047.0691,0.10616390527670387
6047.07032,0.10454782456552923
6047.07154,0.10296546643210205
6047.07276,0.10141599812316686
6047.07398,0.09989860815438346
6047.0752,0.09841250589606863
6047.07642,0.09695692115025008
6047.07764,0.09553110372124408
6047.07886,0.09413432298179035
6047.08008,0.09276586743650947
6047.0813,0.09142504428429725
6047.08252,0.09011117898106409
6047.08374,0.08882361480408107
6047.08496,0.08756171241903861
6047.08618,0.08632484945079526
6047.0874,0.08511242005867016
6047.08862,0.08392383451701627
6047.08984,0.08275851880172
6047.09106,0.08161591418317152
6047.09228,0.08049547682617467
6047.0935,0.07939667739717834
6047.09472,0.07831900067915697
6047.09594,0.07726194519438331
6047.09716,0.07622502283530745
6047.09838,0.0752077585036702
6047.0996,0.07420968975796169
6047.10082,0.0732303664692706
6047.10204,0.07226935048554305
6047.10326,0.07132621530422666
6047.10448,0.07040054575324724
6047.1057,0.06949193768023261
6047.10692,0.06859999764987917
6047.10814,0.06772434264932428
6047.10936,0.06686459980137414
6047.11058,0.06602040608542378
6047.1118,0.0651914080658793
6047.11302,0.06437726162789614
6047.11424,0.06357763172022837
6047.11546,0.06279219210498489
6047.11668,0.062020625114081886
6047.1179,0.06126262141218377
6047.11912,0.060517879765925375
6047.12034,0.059786106819211926
6047.12156,0.05906701687440343
6047.12278,0.058360331679192724
6047.124,0.05766578021900093
6047.12522,0.05698309851472172
6047.12644,0.05631202942565988
6047.12766,0.0556523224575182
6047.12888,0.055003733575303804
6047.1301,0.05436602502103035
6047.13132,0.05373896513611295
6047.13254,0.053122328188355
6047.13376,0.05251589420344131
6047.13498,0.051919448800859365
6047.1362,0.05133278303417809
6047.13742,0.05075569323562018
6047.13864,0.050187980864866796
6047.13986,0.049629452362041124
6047.14108,0.04907991900481461
6047.1423,0.048539196769582835
6047.14352,0.04800710619665649
6047.14474,0.047483472259415266
6047.14596,0.046968124237360215
6047.14718,0.046460895593009754
6047.1484,0.04596162385257027
6047.14962,0.04547015049031385
6047.15084,0.04498632081658975
6047.15206,0.04450998386939118
6047.15328,0.04404099230939692
6047.1545,0.04357920231840064
6047.15572,0.04312447350103948
6047.15694,0.04267666878973022
6047.15816,0.04223565435271694
6047.15938,0.0418012995051339
6047.1606,0.041373476622985836
6047.16182,0.04095206105994502
6047.16304,0.040536931066868814
6047.16426,0.04012796771393252
6047.16548,0.03972505481528684
6047.1667,0.039328078856134596
6047.16792,0.03893692892213636
6047.16914,0.038551496631047545
6047.17036,0.038171676066495235
6047.17158,0.03779736371380584
6047.1728,0.03742845839779488
6047.17402,0.037064861222431106
6047.17524,0.03670647551229707
6047.17646,0.03635320675575942
6047.17768,0.036004962549776524
6047.1789,0.03566165254625973
6047.18012,0.035323188399921976
6047.18134,0.034989483717535276
6047.18256,0.034660454008529865
6047.18378,0.03433601663686406
6047.185,0.0340160907741001
6047.18622,0.03370059735361538
6047.18744,0.033389459025890085
6047.18866,0.03308260011480121
6047.18988,0.03277994657486565
6047.1911,0.03248142594936602
6047.19232,0.032186967329302485
6047.19354,0.031896501313106666
6047.19476,0.03160995996706228
6047.19598,0.03132727678637398
6047.1972,0.03104838665682588
6047.19842,0.030773225816979437
6047.19964,0.030501731820855325
6047.20086,0.03023384350104946
6047.20208,0.029969500932237166
6047.2033,0.029708645395021126
6047.20452,0.02945121934008273
6047.20574,0.029197166352603672
6047.20696,0.028946431116927393
6047.20818,0.028698959381438707
6047.2094,0.02845469792364668
6047.21062,0.028213594515465172
6047.21184,0.027975597888695514
6047.21306,0.027740657700726114
6047.21428,0.02750872450047714
6047.2155,0.02727974969463309
6047.21672,0.02705368551421849
6047.21794,0.02683048498159127
6047.21916,0.026610101877943108
6047.22038,0.026392490711414876
6047.2216,0.026177606685954168
6047.22282,0.025965405671060954
6047.22404,0.025755844172582542
6047.22526,0.025548879304742686
6047.22648,0.02534446876359855
6047.2277,0.025142570802140492
6047.22892,0.024943144207254457
6047.23014,0.024746148278779214
6047.23136,0.02455154281089237
6047.23258,0.024359288076055096
6047.2338,0.02416934481174064
6047.23502,0.023981674210155415
6047.23624,0.023796237911138062
6047.23746,0.023612997998394135
6047.23868,0.023431916999186498
6047.2399,0.023252957887551464
6047.24112,0.02307608409106404
6047.24234,0.022901259501109758
6047.24356,0.02272844848655755
6047.24478,0.02255761591065693
6047.246,0.022388727150908158
6047.24722,0.022221748121582768
6047.24844,0.022056645298494465
6047.24966,0.021893385745557555
6047.25088,0.021731937142600053
6047.2521,0.02157226781385265
6047.25332,0.021414346756485923
6047.25454,0.021258143668541483
6047.25576,0.021103628975588668
6047.25698,0.020950773855439135
6047.2582,0.020799550260270715
6047.25942,0.020649930935547966
6047.26064,0.020501889435178125
6047.26186,0.02035540013241006
6047.26308,0.02021043822606221
6047.2643,0.020066979741758414
6047.26552,0.019925001527950816
6047.26674,0.019784481246611488
6047.26796,0.01964539735858242
6047.26918,0.01950772910367821
6047.2704,0.019371456475735543
6047.27162,0.01923656019289397
6047.27284,0.01910302166347989
6047.27406,0.018970822947930146
6047.27528,0.018839946717252736
6047.2765,0.018710376208566453
6047.27772,0.01858209517828701
6047.27894,0.01845508785354738
6047.28016,0.018329338882442175
6047.28138,0.01820483328368071
6047.2826,0.018081556396214844
6047.28382,0.017959493829389384
6047.28504,0.017838631414128024
6047.28626,0.017718955155645047
6047.28748,0.01760045118812922
6047.2887,0.01748310573182443
6047.28992,0.017366905052887575
6047.29114,0.017251835426382534
6047.29236,0.01713788310273242
6047.29358,0.017025034277928935
6047.2948,0.016913275067767977
6047.29602,0.01680259148635684
6047.29724,0.01669296942910717
6047.29846,0.016584394660408123
6047.29968,0.016476852806129764
6047.3009,0.01637032935108642
6047.30212,0.01626480964153732
6047.30334,0.016160278892766798
6047.30456,0.016056722201724546
6047.30578,0.015954124564659923
6047.307,0.01585247089960879
6047.30822,0.01575174607353146
6047.30944,0.015651934933820166
6047.31066,0.015553022343820399
6047.31188,0.015454993221929982
6047.3131,0.015357832583764792
6047.31432,0.015261525586802984
6047.31554,0.01516605757685273
6047.31676,0.015071414135628692
6047.31798,0.0149775811286729
6047.3192,0.014884544752821915
6047.32042,0.01479229158240148
6047.32164,0.01470080861333036
6047.32286,0.014610083304331153
6047.32408,0.01452010361448357
6047.3253,0.01443085803641188
6047.32652,0.014342335624475053
6047.32774,0.014254526017418155
6047.32896,0.014167419455053986
6047.33018,0.01408100678866199
6047.3314,0.013995279484921012
6047.33262,0.013910229623325462
6047.33384,0.013825849887170083
6047.33506,0.013742133548319204
6047.33628,0.013659074446101283
6047.3375,0.013576666960783208
6047.33872,0.013494905982178906
6047.33994,0.013413786874028999
6047.34116,0.013333305434853577
6047.34238,0.013253457856023188
6047.3436,0.013174240677818227
6047.34482,0.013095650744249142
6047.34604,0.013017685157394005
6047.34726,0.012940341231978798
6047.34848,0.01286361645087151
6047.3497,0.01278750842210521
6047.35092,0.012712014837966256
6047.35214,0.01263713343661028
6047.35336,0.012562861966577027
6047.35458,0.01248919815449683
6047.3558,0.012416139676189165
6047.35702,0.012343684131277947
6047.35824,0.012271829021368356
6047.35946,0.012200571731760416
6047.36068,0.012129909516616397
6047.3619,0.012059839487440372
6047.36312,0.011990358604691033
6047.36434,0.011921463672309087
6047.36556,0.011853151334918292
6047.36678,0.01178541807743985
6047.368,0.011718260226852231
6047.36922,0.011651673955824353
6047.37044,0.011585655287954405
6047.37166,0.011520200104354679
6047.37288,0.011455304151335345
6047.3741,0.011390963048955932
6047.37532,0.011327172300229971
6047.37654,0.011263927300789841
6047.37776,0.011201223348836732
6047.37898,0.011139055655222198
6047.3802,0.011077419353527636
6047.38142,0.011016309510027055
6047.38264,0.010955721133436815
6047.38386,0.010895649184373428
6047.38508,0.010836088584455448
6047.3863,0.010777034225000544
6047.38752,0.010718480975280898
6047.38874,0.010660423690311054
6047.38996,0.010602857218152852
6047.39118,0.01054577640673018
6047.3924,0.010489176110152565
6047.39362,0.010433051194554207
6047.39484,0.010377396543457996
6047.39606,0.010322207062679832
6047.39728,0.01026747768479051
6047.3985,0.010213203373154948
6047.39972,0.010159379125570935
6047.40094,0.010105999977529612
