nu,[0]CH4-HITRAN:X=0.05-T=296K-P=1atm-L=300cm
6017.706,0.003821533423866086
6017.719,0.0038132044277903914
6017.732,0.003799598431532904
6017.745,0.0037964083443499178
6017.758,0.0038166654121228696
6017.771,0.003864453636219544
6017.784,0.003931720579356201
6017.797,0.003998330547817415
6017.81,0.004040980686623199
6017.823,0.004050719388422994
6017.836,0.0040425896904891685
6017.849,0.004045798121271965
6017.862,0.004087798877002042
6017.875,0.004187610263031494
6017.888,0.004355805081563821
6017.901,0.004591164487502691
6017.914,0.004869070997749102
6017.927,0.0051306537004333535
6017.94,0.00529901438217833
6017.953,0.005328441799540342
6017.966,0.005231869950145024
6017.979,0.005054582979561772
6017.992,0.004845118269955738
6018.005,0.00464786766235432
6018.018,0.004495687685073214
6018.031,0.004404061276597348
6018.044,0.004375022617055391
6018.057,0.004404437428604317
6018.07,0.004486087505225319
6018.083,0.004611934043041918
6018.096,0.00477109090772072
6018.109,0.004952282874536211
6018.122,0.005152414455149153
6018.135,0.005384076227821358
6018.148,0.005672736211582217
6018.161,0.00604804888018969
6018.174,0.006539597025996696
6018.187,0.0071784802452432425
6018.2,0.008000265750580415
6018.213,0.00904591038196967
6018.226,0.010359771926996619
6018.239,0.01198444169040009
6018.252,0.013943614993200753
6018.265,0.016191100437909726
6018.278,0.018535225410997527
6018.291,0.020625954123627683
6018.304,0.02205464272308519
6018.317,0.02247737529700945
6018.33,0.021740791827972904
6018.343,0.02001603635693558
6018.356,0.017751861170729875
6018.369,0.015422816864684349
6018.382,0.013333825849036892
6018.395,0.01160475506072679
6018.408,0.010240669506078834
6018.421,0.009194233183613183
6018.434,0.008400632667007307
6018.447,0.007796146327395873
6018.46,0.0073310221036084425
6018.473,0.006977211379202665
6018.486,0.006725975110781821
6018.499,0.006577491995489911
6018.512,0.0065304346564616375
6018.525,0.006574148950884526
6018.538,0.006681202736121198
6018.551,0.006803885952127403
6018.564,0.006887730718956964
6018.577,0.006903358061579743
6018.59,0.006866482925521673
6018.603,0.00682329566598205
6018.616,0.006822282371143913
6018.629,0.0068989787194702395
6018.642,0.007075576443172834
6018.655,0.007367084519894676
6018.668,0.007788128808358822
6018.681,0.008358142008360043
6018.694,0.009104992175083069
6018.707,0.010067851945779584
6018.72,0.01129962091816883
6018.733,0.012867564324906669
6018.746,0.014847902160512771
6018.759,0.017306147653316582
6018.772,0.020251595297994352
6018.785,0.023559839542014984
6018.798,0.026888096661151117
6018.811,0.029662269441545062
6018.824,0.031242384948321128
6018.837,0.031272789429613604
6018.85,0.029958954121096327
6018.863,0.027949159746186825
6018.876,0.025925511452953572
6018.889,0.024301620196956805
6018.902,0.0231727565264811
6018.915,0.02238981026510231
6018.928,0.02165922937861629
6018.941,0.020689173383218542
6018.954,0.019360688723686577
6018.967,0.01778506015246574
6018.98,0.016186431972693927
6018.993,0.014739522892184066
6019.006,0.013497581837229397
6019.019,0.012422741602900052
6019.032,0.011464008387996787
6019.045,0.010613370128735686
6019.058,0.00989964877971857
6019.071,0.009351236918270828
6019.084,0.00897701492124998
6019.097,0.008770476880828383
6019.11,0.008716011818516924
6019.123,0.00878334907797343
6019.136,0.008916734474091071
6019.149,0.009042496015789247
6019.162,0.009105669572976758
6019.175,0.00910323360953536
6019.188,0.009075792298265191
6019.201,0.009075977636355374
6019.214,0.009153206778851012
6019.227,0.009351852711611373
6019.24,0.009705597548823948
6019.253,0.010234659519544931
6019.266,0.010957398891687009
6019.279,0.011910995011322407
6019.292,0.013161266127565147
6019.305,0.014791885958291543
6019.318,0.016882672568848442
6019.331,0.019479504713740405
6019.344,0.022540753565994723
6019.357,0.025848070738777894
6019.37,0.028921402027817865
6019.383,0.031083282701365827
6019.396,0.03179639539743965
6019.409,0.031052429534389716
6019.422,0.0293568182626298
6019.435,0.027309831199206106
6019.448,0.025294110813267157
6019.461,0.023526946102604657
6019.474,0.02220795321844798
6019.487,0.02150575965387367
6019.5,0.021473040600562605
6019.513,0.02200850339887978
6019.526,0.022855296632250926
6019.539,0.02364938591534163
6019.552,0.02406079959462547
6019.565,0.023940943953666794
6019.578,0.023313576979508473
6019.591,0.02228384867966113
6019.604,0.021056695967002714
6019.617,0.019951212896673818
6019.63,0.01927487298051475
6019.643,0.01921688526106548
6019.656,0.0198606740755685
6019.669,0.021231413133607796
6019.682,0.023303413517955826
6019.695,0.02595208630145948
6019.708,0.028862454261476413
6019.721,0.03146343604425636
6019.734,0.03305786797866796
6019.747,0.03321919747395066
6019.76,0.03211244798441904
6019.773,0.030328919807385533
6019.786,0.028417226165769083
6019.799,0.026598109701908682
6019.812,0.024804096515136567
6019.825,0.022876919948400055
6019.838,0.02075272352175458
6019.851,0.018532455806986387
6019.864,0.016410869926394473
6019.877,0.014554376512007743
6019.89,0.013034848206886704
6019.903,0.01183404713840419
6019.916,0.010881113805040593
6019.929,0.010097829690273927
6019.942,0.009436626745783263
6019.955,0.00889294322906998
6019.968,0.008483808650247676
6019.981,0.008208790746659492
6019.994,0.008024829422242167
6020.007,0.00786330301599517
6020.02,0.007685138175045016
6020.033,0.007508369417536249
6020.046,0.0073666753374339155
6020.059,0.007261397983025825
6020.072,0.007165852928943429
6020.085,0.007058880885908246
6020.098,0.0069358384927688576
6020.111,0.006787315558266493
6020.124,0.006588650388456812
6020.137,0.0063284063779528365
6020.15,0.00603708716142907
6020.163,0.005770174423324128
6020.176,0.005567743069381728
6020.189,0.005433072513082573
6020.202,0.005335047426276235
6020.215,0.005225653994089693
6020.228,0.005068201234576029
6020.241,0.00485989374876932
6020.254,0.00462810489753079
6020.267,0.004407047799174751
6020.28,0.004219853299826173
6020.293,0.004075755817459576
6020.306,0.003975182877638737
6020.319,0.003914732554790644
6020.332,0.0038889816823561916
6020.345,0.0038896645701111663
6020.358,0.003905341705238737
6020.371,0.0039249579000339985
6020.384,0.00394436399355765
6020.397,0.003969615405569057
6020.41,0.004013326748394846
6020.423,0.00408848486166701
6020.436,0.004205333420223054
6020.449,0.004371644024341678
6020.462,0.0045941216527778
6020.475,0.0048800374482107665
6020.488,0.005239773498306997
6020.501,0.0056899585992455344
6020.514,0.006253989454661958
6020.527,0.006956686976676734
6020.54,0.007813105301743999
6020.553,0.008813202011975137
6020.566,0.009904101616085008
6020.579,0.01097993938690629
6020.592,0.011912130484895346
6020.605,0.012638702948091884
6020.618,0.013237027455023342
6020.631,0.013884784068866339
6020.644,0.014758715841811581
6020.657,0.01598164704259348
6020.67,0.01761476082167892
6020.683,0.01961924218701692
6020.696,0.02176045001643904
6020.709,0.02353465309766489
6020.722,0.024291598097778148
6020.735,0.023614095553085232
6020.748,0.021640603301618648
6020.761,0.018948932333640388
6020.774,0.01615022432560547
6020.787,0.013624381633132536
6020.8,0.011511697846358268
6020.813,0.009810814975546618
6020.826,0.00846350905099261
6020.839,0.007400442926633169
6020.852,0.006559825935691917
6020.865,0.00589263000897968
6020.878,0.005362100995968552
6020.891,0.004941313525278019
6020.904,0.004610532654982732
6020.917,0.004354734720256409
6020.93,0.004160752377856404
6020.943,0.0040136345093904876
6020.956,0.0038936782622807945
6020.969,0.0037786286583975457
6020.982,0.003653538879946344
6020.995,0.003519727399291099
6021.008,0.0033912557975832084
6021.021,0.0032833907408919114
6021.034,0.003205809263307273
6021.047,0.0031631566100678624
6021.06,0.0031581280621327864
6021.073,0.003193728937424103
6021.086,0.003273935628503785
6021.099,0.003402473224968199
6021.112,0.0035789582140221383
6021.125,0.0037922290123574036
6021.138,0.004014423675065164
6021.151,0.004203711017551592
6021.164,0.004318598329753565
6021.177,0.004336023027153582
6021.19,0.004265427044752998
6021.203,0.004148534623557436
6021.216,0.0040359493519663255
6021.229,0.003958136045897447
6021.242,0.003915580949298217
6021.255,0.0038909905083101275
6021.268,0.003869674941440848
6021.281,0.003848643889773592
6021.294,0.0038291136563573763
6021.307,0.0038106146826050492
6021.32,0.0037981261934395276
6021.333,0.0038085136214231654
6021.346,0.0038653988619609175
6021.359,0.003991776304497845
6021.372,0.004208366402026016
6021.385,0.004532938720222302
6021.398,0.004973355938509522
6021.411,0.0055097465085400315
6021.424,0.006067346867825654
6021.437,0.006504183026063728
6021.45,0.006661428928807868
6021.463,0.006473541500080679
6021.476,0.006025108371049878
6021.489,0.00547962128750766
6021.502,0.0049726858574688495
6021.515,0.004571982475602449
6021.528,0.004294304224569459
6021.541,0.0041324753339264265
6021.554,0.004072216121083176
6021.567,0.004100569535946823
6021.58,0.00421029720305713
6021.593,0.004399010455615256
6021.606,0.004659328275202875
6021.619,0.004964619603670124
6021.632,0.005268104598221744
6021.645,0.0055297223646111155
6021.658,0.005746423817344389
6021.671,0.005935885887342532
6021.684,0.006081035260363166
6021.697,0.006110261141228887
6021.71,0.005956659016296091
6021.723,0.005635522798517174
6021.736,0.005242878540430433
6021.749,0.004885797569056257
6021.762,0.004631784159683224
6021.775,0.004505185873187572
6021.788,0.004500110603570901
6021.801,0.004585682299629258
6021.814,0.004704576119874516
6021.827,0.004782418967277675
6021.84,0.004760596650779393
6021.853,0.004630519568626109
6021.866,0.00443068720047356
6021.879,0.004209919030327668
6021.892,0.0039943886595612335
6021.905,0.0037812070223393317
6021.918,0.0035572822415311884
6021.931,0.003322603758521485
6021.944,0.003093892299873793
6021.957,0.0028907916906865927
6021.97,0.0027247287984256243
6021.983,0.0025981798525171094
6021.996,0.0025087307094081228
6022.009,0.0024527580224707906
6022.022,0.0024278486208755947
6022.035,0.002434749261070944
6022.048,0.0024792183051934092
6022.061,0.0025738020187970217
6022.074,0.0027399434118117994
6022.087,0.0030091674137506987
6022.1,0.003412470570275313
6022.113,0.003926747530051924
6022.126,0.0043750333252906
6022.139,0.004477017964748901
6022.152,0.0041860610850114
6022.165,0.003760671661564058
6022.178,0.0034218253770091243
6022.191,0.0032132725236297807
6022.204,0.00309087399326451
6022.217,0.0030017270266771545
6022.23,0.002917615895099141
6022.243,0.0028398780541665065
6022.256,0.002784435273414874
6022.269,0.002764119414442698
6022.282,0.0027797319051224814
6022.295,0.002818480987324847
6022.308,0.002858411169815208
6022.321,0.002880420214081093
6022.334,0.002881437713229563
6022.347,0.0028754527797571366
6022.36,0.0028805132445560966
6022.373,0.002903518154833697
6022.386,0.0029336258843949167
6022.399,0.00294911067569038
6022.412,0.002935101672462266
